Run,Temps,A,B,AB,ABA,ABAB 
0,940.617,0.61,0.48,0,0,0
0,940.7,0.6,0.48,0,0,0
0,940.728,0.6,0.49,0,0,0
0,940.785,0.61,0.49,0,0,0
0,940.788,0.6,0.49,0,0,0
0,940.805,0.59,0.49,0,0,0
0,941.049,0.59,0.48,0,0,0
0,941.059,0.58,0.48,0,0,0
0,941.065,0.58,0.49,0,0,0
0,941.1,0.58,0.5,0,0,0
0,941.109,0.57,0.5,0,0,0
0,941.323,0.57,0.49,0,0,0
0,941.339,0.56,0.49,0,0,0
0,941.352,0.56,0.48,0,0,0
0,941.414,0.57,0.48,0,0,0
0,941.415,0.57,0.47,0,0,0
0,941.483,0.57,0.46,0,0,0
0,941.496,0.56,0.46,0,0,0
0,941.678,0.57,0.46,0,0,0
0,941.697,0.58,0.46,0,0,0
0,941.82,0.58,0.47,0,0,0
0,941.892,0.57,0.47,0,0,0
0,941.911,0.56,0.47,0,0,0
0,941.968,0.55,0.47,0,0,0
0,941.987,0.55,0.48,0,0,0
0,942,0.55,0.49,0,0,0
0,942.004,0.55,0.48,0,0,0
0,942.006,0.54,0.48,0,0,0
0,942.043,0.53,0.48,0,0,0
0,942.064,0.52,0.48,0,0,0
0,942.082,0.51,0.48,0,0,0
0,942.204,0.52,0.48,0,0,0
0,942.211,0.52,0.49,0,0,0
0,942.26,0.51,0.49,0,0,0
0,942.292,0.51,0.48,0,0,0
0,942.316,0.5,0.48,0,0,0
0,942.334,0.5,0.49,0,0,0
0,942.382,0.5,0.48,0,0,0
0,942.405,0.51,0.48,0,0,0
0,942.447,0.5,0.48,0,0,0
0,942.56,0.51,0.48,0,0,0
0,942.561,0.5,0.48,0,0,0
0,942.63,0.5,0.47,0,0,0
0,942.633,0.5,0.48,0,0,0
0,942.642,0.51,0.48,0,0,0
0,942.726,0.51,0.49,0,0,0
0,942.766,0.51,0.48,0,0,0
0,942.784,0.51,0.49,0,0,0
0,942.81,0.51,0.5,0,0,0
0,942.819,0.52,0.5,0,0,0
0,942.873,0.52,0.49,0,0,0
0,942.876,0.53,0.49,0,0,0
0,942.876,0.53,0.48,0,0,0
0,943.001,0.52,0.48,0,0,0
0,943.097,0.52,0.49,0,0,0
0,943.215,0.53,0.49,0,0,0
0,943.255,0.52,0.49,0,0,0
0,943.287,0.53,0.49,0,0,0
0,943.413,0.54,0.49,0,0,0
0,943.433,0.55,0.49,0,0,0
0,943.495,0.55,0.5,0,0,0
0,943.612,0.55,0.49,0,0,0
0,943.651,0.56,0.49,0,0,0
0,943.68,0.55,0.49,0,0,0
0,943.785,0.54,0.49,0,0,0
0,943.786,0.54,0.5,0,0,0
0,943.841,0.55,0.5,0,0,0
0,943.864,0.55,0.51,0,0,0
0,943.872,0.54,0.51,0,0,0
0,943.874,0.54,0.52,0,0,0
0,943.874,0.55,0.52,0,0,0
0,943.913,0.55,0.51,0,0,0
0,943.933,0.56,0.51,0,0,0
0,944.02,0.56,0.52,0,0,0
0,944.033,0.55,0.52,0,0,0
0,944.038,0.56,0.52,0,0,0
0,944.247,0.57,0.52,0,0,0
0,944.256,0.58,0.52,0,0,0
0,944.336,0.58,0.53,0,0,0
0,944.366,0.58,0.52,0,0,0
0,944.505,0.58,0.51,0,0,0
0,944.552,0.58,0.5,0,0,0
0,944.6,0.58,0.49,0,0,0
0,944.769,0.57,0.49,0,0,0
0,944.817,0.56,0.49,0,0,0
0,944.884,0.57,0.49,0,0,0
0,945.008,0.57,0.5,0,0,0
0,945.056,0.56,0.5,0,0,0
0,945.285,0.57,0.5,0,0,0
0,945.443,0.56,0.5,0,0,0
0,945.526,0.56,0.51,0,0,0
0,945.528,0.56,0.52,0,0,0
0,945.61,0.56,0.53,0,0,0
0,945.64,0.55,0.53,0,0,0
0,945.656,0.55,0.54,0,0,0
0,945.668,0.56,0.54,0,0,0
0,945.712,0.56,0.55,0,0,0
0,945.713,0.56,0.54,0,0,0
0,945.816,0.55,0.54,0,0,0
0,945.878,0.55,0.55,0,0,0
0,945.892,0.55,0.56,0,0,0
0,945.901,0.54,0.56,0,0,0
0,946.071,0.55,0.56,0,0,0
0,946.106,0.55,0.55,0,0,0
0,946.133,0.55,0.56,0,0,0
0,946.193,0.55,0.55,0,0,0
0,946.275,0.55,0.56,0,0,0
0,946.466,0.54,0.56,0,0,0
0,946.495,0.54,0.57,0,0,0
0,946.512,0.54,0.56,0,0,0
0,946.565,0.54,0.55,0,0,0
0,946.608,0.54,0.56,0,0,0
0,946.638,0.54,0.55,0,0,0
0,946.672,0.54,0.54,0,0,0
0,946.728,0.54,0.55,0,0,0
0,946.782,0.55,0.55,0,0,0
0,946.84,0.56,0.55,0,0,0
0,946.853,0.56,0.54,0,0,0
0,946.855,0.57,0.54,0,0,0
0,946.868,0.57,0.53,0,0,0
0,946.901,0.57,0.54,0,0,0
0,946.904,0.58,0.54,0,0,0
0,946.967,0.59,0.54,0,0,0
0,946.975,0.59,0.53,0,0,0
0,946.977,0.59,0.52,0,0,0
0,947.108,0.6,0.52,0,0,0
0,947.305,0.6,0.53,0,0,0
0,947.388,0.6,0.54,0,0,0
0,947.412,0.61,0.54,0,0,0
0,947.441,0.62,0.54,0,0,0
0,947.455,0.62,0.55,0,0,0
0,947.512,0.63,0.55,0,0,0
0,947.537,0.62,0.55,0,0,0
0,947.537,0.62,0.56,0,0,0
0,947.699,0.62,0.55,0,0,0
0,947.756,0.63,0.55,0,0,0
0,947.778,0.63,0.56,0,0,0
0,947.807,0.62,0.56,0,0,0
0,947.808,0.62,0.55,0,0,0
0,947.832,0.61,0.55,0,0,0
0,947.834,0.6,0.55,0,0,0
0,947.944,0.6,0.56,0,0,0
0,947.979,0.59,0.56,0,0,0
0,948.027,0.58,0.56,0,0,0
0,948.099,0.59,0.56,0,0,0
0,948.108,0.59,0.55,0,0,0
0,948.113,0.6,0.55,0,0,0
0,948.154,0.61,0.55,0,0,0
0,948.219,0.61,0.56,0,0,0
0,948.277,0.6,0.56,0,0,0
0,948.292,0.61,0.56,0,0,0
0,948.392,0.61,0.55,0,0,0
0,948.56,0.61,0.56,0,0,0
0,948.592,0.61,0.55,0,0,0
0,948.7,0.62,0.55,0,0,0
0,948.708,0.63,0.55,0,0,0
0,948.738,0.62,0.55,0,0,0
0,948.75,0.62,0.56,0,0,0
0,948.757,0.63,0.56,0,0,0
0,948.918,0.62,0.56,0,0,0
0,948.959,0.62,0.55,0,0,0
0,948.968,0.62,0.54,0,0,0
0,948.977,0.63,0.54,0,0,0
0,949.103,0.62,0.54,0,0,0
0,949.169,0.61,0.54,0,0,0
0,949.209,0.62,0.54,0,0,0
0,949.219,0.63,0.54,0,0,0
0,949.232,0.63,0.53,0,0,0
0,949.263,0.62,0.53,0,0,0
0,949.358,0.63,0.53,0,0,0
0,949.385,0.62,0.53,0,0,0
0,949.42,0.62,0.54,0,0,0
0,949.446,0.62,0.53,0,0,0
0,949.454,0.62,0.52,0,0,0
0,949.507,0.61,0.52,0,0,0
0,949.508,0.6,0.52,0,0,0
0,949.536,0.6,0.53,0,0,0
0,949.579,0.59,0.53,0,0,0
0,949.64,0.6,0.53,0,0,0
0,949.645,0.6,0.54,0,0,0
0,949.684,0.6,0.55,0,0,0
0,949.688,0.6,0.54,0,0,0
0,949.717,0.6,0.55,0,0,0
0,949.848,0.6,0.54,0,0,0
0,949.92,0.59,0.54,0,0,0
0,949.952,0.58,0.54,0,0,0
0,949.957,0.57,0.54,0,0,0
0,950.026,0.57,0.55,0,0,0
0,950.097,0.56,0.55,0,0,0
0,950.142,0.55,0.55,0,0,0
0,950.211,0.55,0.56,0,0,0
0,950.222,0.55,0.55,0,0,0
0,950.304,0.55,0.56,0,0,0
0,950.315,0.55,0.57,0,0,0
0,950.363,0.54,0.57,0,0,0
0,950.365,0.53,0.57,0,0,0
0,950.421,0.54,0.57,0,0,0
0,950.447,0.53,0.57,0,0,0
0,950.451,0.53,0.56,0,0,0
0,950.462,0.52,0.56,0,0,0
0,950.501,0.53,0.56,0,0,0
0,950.564,0.54,0.56,0,0,0
0,950.639,0.53,0.56,0,0,0
0,950.771,0.52,0.56,0,0,0
0,950.82,0.53,0.56,0,0,0
0,950.931,0.53,0.57,0,0,0
0,950.959,0.54,0.57,0,0,0
0,950.985,0.54,0.56,0,0,0
0,951.017,0.53,0.56,0,0,0
0,951.022,0.52,0.56,0,0,0
0,951.065,0.52,0.55,0,0,0
0,951.111,0.51,0.55,0,0,0
0,951.117,0.51,0.56,0,0,0
0,951.123,0.5,0.56,0,0,0
0,951.144,0.5,0.55,0,0,0
0,951.15,0.49,0.55,0,0,0
0,951.252,0.48,0.55,0,0,0
0,951.257,0.48,0.54,0,0,0
0,951.272,0.47,0.54,0,0,0
0,951.281,0.46,0.54,0,0,0
0,951.381,0.47,0.54,0,0,0
0,951.42,0.48,0.54,0,0,0
0,951.437,0.47,0.54,0,0,0
0,951.513,0.47,0.55,0,0,0
0,951.541,0.47,0.54,0,0,0
0,951.546,0.48,0.54,0,0,0
0,951.569,0.47,0.54,0,0,0
0,951.623,0.48,0.54,0,0,0
0,951.683,0.47,0.54,0,0,0
0,951.709,0.47,0.53,0,0,0
0,951.731,0.48,0.53,0,0,0
0,951.767,0.49,0.53,0,0,0
0,951.878,0.5,0.53,0,0,0
0,951.905,0.5,0.52,0,0,0
0,951.959,0.5,0.53,0,0,0
0,952,0.49,0.53,0,0,0
0,952.014,0.48,0.53,0,0,0
0,952.041,0.48,0.52,0,0,0
0,952.099,0.48,0.51,0,0,0
0,952.174,0.48,0.5,0,0,0
0,952.197,0.48,0.49,0,0,0
0,952.202,0.48,0.5,0,0,0
0,952.215,0.48,0.51,0,0,0
0,952.272,0.49,0.51,0,0,0
0,952.298,0.49,0.5,0,0,0
0,952.417,0.49,0.51,0,0,0
0,952.441,0.48,0.51,0,0,0
0,952.484,0.48,0.5,0,0,0
0,952.52,0.49,0.5,0,0,0
0,952.608,0.5,0.5,0,0,0
0,952.671,0.5,0.51,0,0,0
0,952.716,0.5,0.52,0,0,0
0,952.765,0.51,0.52,0,0,0
0,952.788,0.51,0.51,0,0,0
0,952.828,0.51,0.5,0,0,0
0,952.904,0.5,0.5,0,0,0
0,952.922,0.5,0.51,0,0,0
0,952.945,0.5,0.5,0,0,0
0,952.971,0.49,0.5,0,0,0
0,953.024,0.5,0.5,0,0,0
0,953.04,0.5,0.51,0,0,0
0,953.078,0.49,0.51,0,0,0
0,953.095,0.49,0.52,0,0,0
0,953.195,0.49,0.53,0,0,0
0,953.255,0.49,0.54,0,0,0
0,953.279,0.49,0.55,0,0,0
0,953.332,0.5,0.55,0,0,0
0,953.455,0.51,0.55,0,0,0
0,953.475,0.52,0.55,0,0,0
0,953.54,0.51,0.55,0,0,0
0,953.542,0.51,0.56,0,0,0
0,953.58,0.5,0.56,0,0,0
0,953.583,0.51,0.56,0,0,0
0,953.746,0.51,0.57,0,0,0
0,953.757,0.52,0.57,0,0,0
0,953.773,0.51,0.57,0,0,0
0,953.855,0.51,0.56,0,0,0
0,953.859,0.5,0.56,0,0,0
0,953.86,0.49,0.56,0,0,0
0,953.882,0.49,0.57,0,0,0
0,953.885,0.48,0.57,0,0,0
0,953.942,0.48,0.56,0,0,0
0,954.01,0.49,0.56,0,0,0
0,954.053,0.48,0.56,0,0,0
0,954.064,0.48,0.55,0,0,0
0,954.111,0.47,0.55,0,0,0
0,954.16,0.46,0.55,0,0,0
0,954.223,0.46,0.54,0,0,0
0,954.314,0.47,0.54,0,0,0
0,954.33,0.46,0.54,0,0,0
0,954.346,0.45,0.54,0,0,0
0,954.38,0.45,0.55,0,0,0
0,954.38,0.45,0.54,0,0,0
0,954.401,0.45,0.55,0,0,0
0,954.422,0.45,0.54,0,0,0
0,954.442,0.46,0.54,0,0,0
0,954.514,0.46,0.55,0,0,0
0,954.543,0.46,0.54,0,0,0
0,954.549,0.46,0.53,0,0,0
0,954.628,0.45,0.53,0,0,0
0,954.675,0.44,0.53,0,0,0
0,954.703,0.44,0.52,0,0,0
0,954.81,0.44,0.53,0,0,0
0,954.973,0.44,0.52,0,0,0
0,955.028,0.44,0.51,0,0,0
0,955.041,0.44,0.52,0,0,0
0,955.052,0.43,0.52,0,0,0
0,955.077,0.43,0.51,0,0,0
0,955.079,0.43,0.52,0,0,0
0,955.097,0.44,0.52,0,0,0
0,955.1,0.44,0.53,0,0,0
0,955.377,0.44,0.52,0,0,0
0,955.457,0.44,0.53,0,0,0
0,955.595,0.43,0.53,0,0,0
0,955.608,0.44,0.53,0,0,0
0,955.609,0.44,0.54,0,0,0
0,955.611,0.44,0.53,0,0,0
0,955.616,0.44,0.52,0,0,0
0,955.629,0.44,0.53,0,0,0
0,955.791,0.45,0.53,0,0,0
0,955.864,0.46,0.53,0,0,0
0,955.873,0.46,0.54,0,0,0
0,955.885,0.47,0.54,0,0,0
0,955.941,0.47,0.55,0,0,0
0,955.98,0.47,0.56,0,0,0
0,956.031,0.47,0.55,0,0,0
0,956.117,0.47,0.56,0,0,0
0,956.177,0.47,0.55,0,0,0
0,956.182,0.46,0.55,0,0,0
0,956.252,0.46,0.54,0,0,0
0,956.255,0.46,0.53,0,0,0
0,956.283,0.45,0.53,0,0,0
0,956.314,0.44,0.53,0,0,0
0,956.318,0.43,0.53,0,0,0
0,956.327,0.43,0.54,0,0,0
0,956.328,0.42,0.54,0,0,0
0,956.421,0.42,0.55,0,0,0
0,956.688,0.43,0.55,0,0,0
0,956.688,0.43,0.56,0,0,0
0,956.701,0.44,0.56,0,0,0
0,956.714,0.43,0.56,0,0,0
0,956.721,0.43,0.55,0,0,0
0,956.736,0.42,0.55,0,0,0
0,956.755,0.42,0.54,0,0,0
0,956.83,0.42,0.53,0,0,0
0,956.849,0.42,0.52,0,0,0
0,957.074,0.42,0.53,0,0,0
0,957.168,0.42,0.52,0,0,0
0,957.213,0.43,0.52,0,0,0
0,957.289,0.43,0.51,0,0,0
0,957.313,0.43,0.52,0,0,0
0,957.357,0.44,0.52,0,0,0
0,957.362,0.44,0.53,0,0,0
0,957.377,0.43,0.53,0,0,0
0,957.415,0.43,0.54,0,0,0
0,957.478,0.43,0.53,0,0,0
0,957.586,0.44,0.53,0,0,0
0,957.615,0.44,0.52,0,0,0
0,957.676,0.43,0.52,0,0,0
0,957.812,0.43,0.53,0,0,0
0,957.916,0.43,0.52,0,0,0
0,957.919,0.44,0.52,0,0,0
0,957.939,0.43,0.52,0,0,0
0,957.953,0.42,0.52,0,0,0
0,957.996,0.41,0.52,0,0,0
0,958.113,0.41,0.53,0,0,0
0,958.384,0.42,0.53,0,0,0
0,958.452,0.42,0.54,0,0,0
0,958.584,0.42,0.55,0,0,0
0,958.588,0.41,0.55,0,0,0
0,958.603,0.41,0.54,0,0,0
0,958.615,0.42,0.54,0,0,0
0,958.778,0.42,0.53,0,0,0
0,958.794,0.42,0.52,0,0,0
0,958.891,0.42,0.51,0,0,0
0,959.164,0.42,0.52,0,0,0
0,959.228,0.41,0.52,0,0,0
0,959.345,0.41,0.53,0,0,0
0,959.377,0.42,0.53,0,0,0
0,959.563,0.43,0.53,0,0,0
0,959.695,0.44,0.53,0,0,0
0,959.755,0.45,0.53,0,0,0
0,959.757,0.45,0.54,0,0,0
0,959.826,0.44,0.54,0,0,0
0,960.042,0.44,0.55,0,0,0
0,960.048,0.44,0.54,0,0,0
0,960.058,0.43,0.54,0,0,0
0,960.129,0.44,0.54,0,0,0
0,960.169,0.45,0.54,0,0,0
0,960.21,0.45,0.55,0,0,0
0,960.224,0.45,0.54,0,0,0
0,960.317,0.46,0.54,0,0,0
0,960.33,0.46,0.53,0,0,0
0,960.348,0.47,0.53,0,0,0
0,960.391,0.47,0.54,0,0,0
0,960.406,0.47,0.55,0,0,0
0,960.444,0.48,0.55,0,0,0
0,960.503,0.47,0.55,0,0,0
0,960.556,0.46,0.55,0,0,0
0,960.565,0.46,0.54,0,0,0
0,960.577,0.45,0.54,0,0,0
0,960.598,0.46,0.54,0,0,0
0,960.615,0.46,0.55,0,0,0
0,960.625,0.45,0.55,0,0,0
0,960.643,0.44,0.55,0,0,0
0,960.653,0.45,0.55,0,0,0
0,960.702,0.46,0.55,0,0,0
0,960.779,0.47,0.55,0,0,0
0,960.789,0.47,0.56,0,0,0
0,960.811,0.48,0.56,0,0,0
0,960.825,0.47,0.56,0,0,0
0,960.908,0.48,0.56,0,0,0
0,960.913,0.48,0.57,0,0,0
0,960.917,0.47,0.57,0,0,0
0,961.02,0.46,0.57,0,0,0
0,961.14,0.45,0.57,0,0,0
0,961.16,0.45,0.56,0,0,0
0,961.191,0.45,0.57,0,0,0
0,961.199,0.46,0.57,0,0,0
0,961.224,0.46,0.56,0,0,0
0,961.283,0.45,0.56,0,0,0
0,961.308,0.46,0.56,0,0,0
0,961.318,0.46,0.55,0,0,0
0,961.391,0.47,0.55,0,0,0
0,961.424,0.47,0.54,0,0,0
0,961.451,0.47,0.55,0,0,0
0,961.495,0.48,0.55,0,0,0
0,961.501,0.48,0.54,0,0,0
0,961.508,0.49,0.54,0,0,0
0,961.529,0.48,0.54,0,0,0
0,961.585,0.49,0.54,0,0,0
0,961.616,0.49,0.55,0,0,0
0,961.661,0.5,0.55,0,0,0
0,961.743,0.5,0.54,0,0,0
0,961.758,0.5,0.55,0,0,0
0,961.882,0.5,0.56,0,0,0
0,962.07,0.5,0.55,0,0,0
0,962.075,0.51,0.55,0,0,0
0,962.144,0.5,0.55,0,0,0
0,962.172,0.5,0.54,0,0,0
0,962.347,0.5,0.55,0,0,0
0,962.391,0.51,0.55,0,0,0
0,962.419,0.51,0.54,0,0,0
0,962.506,0.51,0.55,0,0,0
0,962.589,0.51,0.56,0,0,0
0,962.624,0.51,0.55,0,0,0
0,962.626,0.52,0.55,0,0,0
0,962.699,0.51,0.55,0,0,0
0,962.768,0.51,0.54,0,0,0
0,962.781,0.51,0.53,0,0,0
0,962.865,0.52,0.53,0,0,0
0,962.915,0.51,0.53,0,0,0
0,963.012,0.51,0.54,0,0,0
0,963.019,0.5,0.54,0,0,0
0,963.031,0.5,0.55,0,0,0
0,963.132,0.49,0.55,0,0,0
0,963.235,0.48,0.55,0,0,0
0,963.262,0.49,0.55,0,0,0
0,963.284,0.48,0.55,0,0,0
0,963.413,0.48,0.56,0,0,0
0,963.483,0.47,0.56,0,0,0
0,963.499,0.47,0.55,0,0,0
0,963.508,0.47,0.56,0,0,0
0,963.525,0.47,0.55,0,0,0
0,963.536,0.48,0.55,0,0,0
0,963.549,0.47,0.55,0,0,0
0,963.567,0.47,0.54,0,0,0
0,963.711,0.48,0.54,0,0,0
0,963.759,0.47,0.54,0,0,0
0,963.87,0.47,0.55,0,0,0
0,963.873,0.48,0.55,0,0,0
0,963.878,0.49,0.55,0,0,0
0,963.924,0.48,0.55,0,0,0
0,964.038,0.48,0.56,0,0,0
0,964.113,0.48,0.55,0,0,0
0,964.216,0.49,0.55,0,0,0
0,964.247,0.49,0.56,0,0,0
0,964.376,0.5,0.56,0,0,0
0,964.424,0.51,0.56,0,0,0
0,964.508,0.51,0.55,0,0,0
0,964.518,0.51,0.56,0,0,0
0,964.662,0.5,0.56,0,0,0
0,964.675,0.5,0.57,0,0,0
0,964.723,0.51,0.57,0,0,0
0,964.733,0.5,0.57,0,0,0
0,964.748,0.51,0.57,0,0,0
0,965.051,0.51,0.58,0,0,0
0,965.056,0.5,0.58,0,0,0
0,965.127,0.49,0.58,0,0,0
0,965.127,0.49,0.57,0,0,0
0,965.238,0.5,0.57,0,0,0
0,965.374,0.5,0.58,0,0,0
0,965.381,0.5,0.59,0,0,0
0,965.458,0.5,0.6,0,0,0
0,965.488,0.51,0.6,0,0,0
0,965.502,0.51,0.59,0,0,0
0,965.523,0.5,0.59,0,0,0
0,965.537,0.51,0.59,0,0,0
0,965.643,0.51,0.58,0,0,0
0,965.652,0.51,0.59,0,0,0
0,965.825,0.51,0.58,0,0,0
0,965.929,0.5,0.58,0,0,0
0,965.95,0.5,0.57,0,0,0
0,965.969,0.5,0.58,0,0,0
0,966.052,0.5,0.59,0,0,0
0,966.078,0.51,0.59,0,0,0
0,966.111,0.51,0.58,0,0,0
0,966.123,0.51,0.59,0,0,0
0,966.174,0.51,0.58,0,0,0
0,966.213,0.52,0.58,0,0,0
0,966.232,0.51,0.58,0,0,0
0,966.255,0.51,0.59,0,0,0
0,966.313,0.51,0.6,0,0,0
0,966.359,0.51,0.61,0,0,0
0,966.394,0.51,0.6,0,0,0
0,966.429,0.5,0.6,0,0,0
0,966.448,0.5,0.61,0,0,0
0,966.49,0.49,0.61,0,0,0
0,966.562,0.5,0.61,0,0,0
0,966.569,0.5,0.6,0,0,0
0,966.602,0.5,0.61,0,0,0
0,966.649,0.49,0.61,0,0,0
0,966.653,0.49,0.62,0,0,0
0,966.657,0.48,0.62,0,0,0
0,966.739,0.48,0.61,0,0,0
0,966.831,0.49,0.61,0,0,0
0,966.908,0.48,0.61,0,0,0
0,966.987,0.48,0.6,0,0,0
0,967.101,0.48,0.61,0,0,0
0,967.12,0.47,0.61,0,0,0
0,967.142,0.46,0.61,0,0,0
0,967.16,0.46,0.62,0,0,0
0,967.163,0.47,0.62,0,0,0
0,967.182,0.46,0.62,0,0,0
0,967.194,0.47,0.62,0,0,0
0,967.23,0.47,0.61,0,0,0
0,967.24,0.46,0.61,0,0,0
0,967.27,0.46,0.6,0,0,0
0,967.274,0.47,0.6,0,0,0
0,967.282,0.47,0.61,0,0,0
0,967.356,0.47,0.6,0,0,0
0,967.386,0.47,0.59,0,0,0
0,967.39,0.46,0.59,0,0,0
0,967.397,0.46,0.58,0,0,0
0,967.417,0.46,0.59,0,0,0
0,967.504,0.46,0.6,0,0,0
0,967.534,0.46,0.59,0,0,0
0,967.537,0.46,0.6,0,0,0
0,967.584,0.46,0.59,0,0,0
0,967.661,0.46,0.58,0,0,0
0,967.694,0.46,0.59,0,0,0
0,967.695,0.47,0.59,0,0,0
0,967.718,0.48,0.59,0,0,0
0,967.844,0.48,0.58,0,0,0
0,967.865,0.49,0.58,0,0,0
0,967.927,0.49,0.57,0,0,0
0,967.943,0.48,0.57,0,0,0
0,968.003,0.47,0.57,0,0,0
0,968.046,0.47,0.58,0,0,0
0,968.064,0.46,0.58,0,0,0
0,968.099,0.46,0.59,0,0,0
0,968.125,0.45,0.59,0,0,0
0,968.138,0.45,0.58,0,0,0
0,968.176,0.46,0.58,0,0,0
0,968.236,0.47,0.58,0,0,0
0,968.289,0.47,0.59,0,0,0
0,968.323,0.48,0.59,0,0,0
0,968.331,0.48,0.6,0,0,0
0,968.374,0.47,0.6,0,0,0
0,968.414,0.47,0.59,0,0,0
0,968.426,0.47,0.6,0,0,0
0,968.483,0.47,0.59,0,0,0
0,968.49,0.46,0.59,0,0,0
0,968.498,0.47,0.59,0,0,0
0,968.503,0.47,0.6,0,0,0
0,968.597,0.47,0.59,0,0,0
0,968.802,0.47,0.58,0,0,0
0,968.802,0.47,0.57,0,0,0
0,968.841,0.48,0.57,0,0,0
0,968.89,0.48,0.58,0,0,0
0,968.985,0.48,0.57,0,0,0
0,969.004,0.49,0.57,0,0,0
0,969.006,0.5,0.57,0,0,0
0,969.044,0.5,0.58,0,0,0
0,969.067,0.5,0.59,0,0,0
0,969.076,0.51,0.59,0,0,0
0,969.107,0.52,0.59,0,0,0
0,969.152,0.52,0.58,0,0,0
0,969.168,0.51,0.58,0,0,0
0,969.215,0.5,0.58,0,0,0
0,969.238,0.49,0.58,0,0,0
0,969.332,0.49,0.57,0,0,0
0,969.354,0.49,0.56,0,0,0
0,969.444,0.49,0.55,0,0,0
0,969.549,0.5,0.55,0,0,0
0,969.69,0.49,0.55,0,0,0
0,969.757,0.5,0.55,0,0,0
0,969.771,0.5,0.56,0,0,0
0,969.82,0.49,0.56,0,0,0
0,969.843,0.49,0.57,0,0,0
0,969.866,0.48,0.57,0,0,0
0,970.023,0.49,0.57,0,0,0
0,970.173,0.49,0.56,0,0,0
0,970.276,0.48,0.56,0,0,0
0,970.285,0.47,0.56,0,0,0
0,970.311,0.47,0.55,0,0,0
0,970.388,0.46,0.55,0,0,0
0,970.428,0.47,0.55,0,0,0
0,970.448,0.47,0.54,0,0,0
0,970.461,0.47,0.55,0,0,0
0,970.488,0.48,0.55,0,0,0
0,970.528,0.49,0.55,0,0,0
0,970.576,0.5,0.55,0,0,0
0,970.591,0.5,0.54,0,0,0
0,970.603,0.49,0.54,0,0,0
0,970.606,0.48,0.54,0,0,0
0,970.805,0.48,0.55,0,0,0
0,970.845,0.48,0.54,0,0,0
0,970.877,0.48,0.55,0,0,0
0,971.111,0.48,0.54,0,0,0
0,971.136,0.49,0.54,0,0,0
0,971.166,0.5,0.54,0,0,0
0,971.17,0.5,0.53,0,0,0
0,971.238,0.5,0.52,0,0,0
0,971.42,0.5,0.51,0,0,0
0,971.496,0.5,0.5,0,0,0
0,971.516,0.5,0.49,0,0,0
0,971.516,0.49,0.49,0,0,0
0,971.597,0.49,0.48,0,0,0
0,971.737,0.48,0.48,0,0,0
0,971.794,0.48,0.47,0,0,0
0,971.892,0.48,0.48,0,0,0
0,971.934,0.48,0.49,0,0,0
0,972.041,0.48,0.5,0,0,0
0,972.073,0.48,0.51,0,0,0
0,972.132,0.49,0.51,0,0,0
0,972.146,0.49,0.5,0,0,0
0,972.147,0.49,0.49,0,0,0
0,972.178,0.49,0.5,0,0,0
0,972.197,0.5,0.5,0,0,0
0,972.348,0.5,0.51,0,0,0
0,972.387,0.5,0.52,0,0,0
0,972.435,0.5,0.51,0,0,0
0,972.448,0.5,0.52,0,0,0
0,972.461,0.51,0.52,0,0,0
0,972.479,0.51,0.53,0,0,0
0,972.512,0.5,0.53,0,0,0
0,972.688,0.5,0.52,0,0,0
0,972.7,0.51,0.52,0,0,0
0,972.7,0.52,0.52,0,0,0
0,972.708,0.52,0.51,0,0,0
0,972.718,0.53,0.51,0,0,0
0,972.823,0.52,0.51,0,0,0
0,972.974,0.52,0.5,0,0,0
0,973.016,0.52,0.49,0,0,0
0,973.018,0.53,0.49,0,0,0
0,973.027,0.53,0.48,0,0,0
0,973.223,0.53,0.49,0,0,0
0,973.424,0.53,0.5,0,0,0
0,973.445,0.53,0.49,0,0,0
0,973.63,0.54,0.49,0,0,0
0,973.939,0.53,0.49,0,0,0
0,973.952,0.52,0.49,0,0,0
0,973.971,0.52,0.48,0,0,0
0,974.009,0.53,0.48,0,0,0
0,974.149,0.54,0.48,0,0,0
0,974.299,0.54,0.49,0,0,0
0,974.41,0.54,0.5,0,0,0
0,974.439,0.55,0.5,0,0,0
0,974.584,0.54,0.5,0,0,0
0,974.735,0.55,0.5,0,0,0
0,974.748,0.54,0.5,0,0,0
0,974.777,0.54,0.49,0,0,0
0,974.834,0.55,0.49,0,0,0
0,974.85,0.55,0.5,0,0,0
0,975.008,0.55,0.51,0,0,0
0,975.061,0.55,0.52,0,0,0
0,975.079,0.55,0.53,0,0,0
0,975.186,0.54,0.53,0,0,0
0,975.254,0.54,0.52,0,0,0
0,975.404,0.54,0.51,0,0,0
0,975.421,0.54,0.52,0,0,0
0,975.5,0.54,0.53,0,0,0
0,975.509,0.53,0.53,0,0,0
0,975.537,0.54,0.53,0,0,0
0,975.591,0.55,0.53,0,0,0
0,975.61,0.55,0.54,0,0,0
0,975.733,0.54,0.54,0,0,0
0,975.766,0.54,0.55,0,0,0
0,975.898,0.54,0.54,0,0,0
0,975.916,0.54,0.53,0,0,0
0,975.947,0.54,0.52,0,0,0
0,975.964,0.55,0.52,0,0,0
0,976.007,0.54,0.52,0,0,0
0,976.086,0.54,0.51,0,0,0
0,976.141,0.54,0.52,0,0,0
0,976.19,0.54,0.53,0,0,0
0,976.222,0.55,0.53,0,0,0
0,976.36,0.55,0.54,0,0,0
