Run,Temps,A,B 
0,791.68,0.524,0.446
0,791.68,0.526,0.446
0,791.705,0.526,0.444
0,791.705,0.526,0.446
0,791.706,0.524,0.446
0,791.71,0.526,0.446
0,791.716,0.528,0.446
0,791.718,0.53,0.446
0,791.73,0.532,0.446
0,791.731,0.534,0.446
0,791.733,0.534,0.444
0,791.738,0.534,0.446
0,791.742,0.534,0.444
0,791.744,0.532,0.444
0,791.758,0.532,0.442
0,791.76,0.532,0.44
0,791.781,0.53,0.44
0,791.791,0.528,0.44
0,791.818,0.526,0.44
0,791.822,0.528,0.44
0,791.835,0.528,0.442
0,791.85,0.528,0.444
0,791.852,0.528,0.442
0,791.876,0.528,0.444
0,791.887,0.528,0.446
0,791.895,0.528,0.448
0,791.898,0.526,0.448
0,791.899,0.526,0.45
0,791.93,0.524,0.45
0,791.932,0.524,0.452
0,791.936,0.522,0.452
0,791.945,0.524,0.452
0,791.948,0.526,0.452
0,791.948,0.526,0.45
0,791.959,0.524,0.45
0,791.969,0.526,0.45
0,791.975,0.528,0.45
0,791.996,0.528,0.448
0,792.003,0.53,0.448
0,792.052,0.53,0.45
0,792.066,0.53,0.452
0,792.083,0.53,0.454
0,792.087,0.528,0.454
0,792.101,0.528,0.456
0,792.11,0.53,0.456
0,792.117,0.532,0.456
0,792.132,0.532,0.454
0,792.142,0.53,0.454
0,792.143,0.532,0.454
0,792.158,0.532,0.456
0,792.158,0.532,0.454
0,792.17,0.532,0.456
0,792.172,0.532,0.454
0,792.173,0.53,0.454
0,792.191,0.53,0.456
0,792.192,0.528,0.456
0,792.197,0.528,0.458
0,792.202,0.528,0.46
0,792.207,0.53,0.46
0,792.208,0.53,0.458
0,792.211,0.53,0.46
0,792.23,0.53,0.462
0,792.239,0.53,0.46
0,792.262,0.53,0.462
0,792.285,0.53,0.464
0,792.294,0.532,0.464
0,792.3,0.532,0.462
0,792.328,0.534,0.462
0,792.343,0.534,0.464
0,792.354,0.534,0.466
0,792.359,0.532,0.466
0,792.379,0.53,0.466
0,792.381,0.53,0.464
0,792.386,0.53,0.462
0,792.393,0.528,0.462
0,792.395,0.528,0.46
0,792.402,0.528,0.458
0,792.411,0.528,0.456
0,792.425,0.53,0.456
0,792.435,0.532,0.456
0,792.462,0.534,0.456
0,792.466,0.536,0.456
0,792.509,0.534,0.456
0,792.529,0.534,0.454
0,792.549,0.532,0.454
0,792.556,0.532,0.452
0,792.56,0.532,0.45
0,792.57,0.534,0.45
0,792.571,0.534,0.452
0,792.573,0.536,0.452
0,792.576,0.534,0.452
0,792.603,0.536,0.452
0,792.606,0.538,0.452
0,792.611,0.538,0.454
0,792.624,0.54,0.454
0,792.632,0.54,0.452
0,792.66,0.542,0.452
0,792.663,0.542,0.45
0,792.672,0.542,0.452
0,792.681,0.544,0.452
0,792.694,0.544,0.454
0,792.695,0.542,0.454
0,792.713,0.542,0.456
0,792.716,0.54,0.456
0,792.716,0.54,0.454
0,792.718,0.542,0.454
0,792.719,0.54,0.454
0,792.719,0.538,0.454
0,792.728,0.538,0.452
0,792.739,0.538,0.454
0,792.74,0.536,0.454
0,792.756,0.534,0.454
0,792.765,0.534,0.452
0,792.833,0.536,0.452
0,792.842,0.536,0.45
0,792.848,0.538,0.45
0,792.859,0.538,0.448
0,792.862,0.538,0.446
0,792.867,0.536,0.446
0,792.881,0.538,0.446
0,792.882,0.54,0.446
0,792.883,0.54,0.448
0,792.904,0.54,0.446
0,792.928,0.54,0.444
0,792.936,0.542,0.444
0,792.937,0.544,0.444
0,792.949,0.542,0.444
0,792.951,0.542,0.446
0,792.96,0.542,0.448
0,792.975,0.542,0.45
0,792.976,0.544,0.45
0,792.978,0.546,0.45
0,792.978,0.546,0.448
0,792.982,0.546,0.446
0,792.998,0.544,0.446
0,793.003,0.544,0.444
0,793.03,0.544,0.442
0,793.048,0.542,0.442
0,793.066,0.54,0.442
0,793.102,0.542,0.442
0,793.105,0.544,0.442
0,793.115,0.544,0.444
0,793.121,0.542,0.444
0,793.132,0.54,0.444
0,793.136,0.542,0.444
0,793.157,0.544,0.444
0,793.161,0.544,0.442
0,793.17,0.546,0.442
0,793.178,0.546,0.44
0,793.187,0.546,0.438
0,793.193,0.546,0.436
0,793.198,0.546,0.434
0,793.221,0.548,0.434
0,793.23,0.546,0.434
0,793.291,0.548,0.434
0,793.328,0.546,0.434
0,793.329,0.546,0.436
0,793.342,0.546,0.434
0,793.358,0.544,0.434
0,793.361,0.544,0.432
0,793.394,0.544,0.43
0,793.407,0.542,0.43
0,793.408,0.542,0.428
0,793.409,0.544,0.428
0,793.423,0.544,0.426
0,793.427,0.544,0.424
0,793.474,0.544,0.422
0,793.49,0.544,0.424
0,793.499,0.544,0.426
0,793.506,0.544,0.428
0,793.512,0.544,0.43
0,793.524,0.542,0.43
0,793.53,0.542,0.428
0,793.532,0.544,0.428
0,793.555,0.542,0.428
0,793.557,0.542,0.426
0,793.561,0.542,0.428
0,793.567,0.542,0.43
0,793.577,0.542,0.432
0,793.577,0.54,0.432
0,793.586,0.538,0.432
0,793.606,0.536,0.432
0,793.624,0.534,0.432
0,793.64,0.534,0.434
0,793.641,0.534,0.432
0,793.658,0.532,0.432
0,793.67,0.53,0.432
0,793.672,0.528,0.432
0,793.686,0.526,0.432
0,793.69,0.528,0.432
0,793.698,0.526,0.432
0,793.715,0.528,0.432
0,793.726,0.528,0.434
0,793.729,0.53,0.434
0,793.729,0.528,0.434
0,793.739,0.528,0.436
0,793.747,0.53,0.436
0,793.772,0.532,0.436
0,793.775,0.53,0.436
0,793.808,0.532,0.436
0,793.811,0.532,0.434
0,793.816,0.532,0.432
0,793.826,0.53,0.432
0,793.83,0.53,0.43
0,793.85,0.528,0.43
0,793.851,0.528,0.432
0,793.855,0.526,0.432
0,793.856,0.524,0.432
0,793.856,0.522,0.432
0,793.862,0.522,0.434
0,793.867,0.524,0.434
0,793.891,0.526,0.434
0,793.894,0.526,0.436
0,793.895,0.526,0.434
0,793.971,0.528,0.434
0,794.014,0.528,0.436
0,794.016,0.53,0.436
0,794.017,0.532,0.436
0,794.028,0.532,0.438
0,794.04,0.532,0.436
0,794.057,0.53,0.436
0,794.079,0.532,0.436
0,794.09,0.534,0.436
0,794.113,0.534,0.434
0,794.117,0.534,0.432
0,794.131,0.532,0.432
0,794.138,0.534,0.432
0,794.143,0.534,0.434
0,794.15,0.534,0.436
0,794.153,0.534,0.434
0,794.159,0.532,0.434
0,794.187,0.53,0.434
0,794.197,0.53,0.436
0,794.198,0.53,0.438
0,794.205,0.532,0.438
0,794.214,0.532,0.436
0,794.23,0.53,0.436
0,794.23,0.532,0.436
0,794.236,0.532,0.438
0,794.245,0.532,0.44
0,794.247,0.532,0.438
0,794.269,0.534,0.438
0,794.27,0.534,0.436
0,794.295,0.536,0.436
0,794.298,0.534,0.436
0,794.304,0.536,0.436
0,794.306,0.536,0.434
0,794.315,0.534,0.434
0,794.323,0.536,0.434
0,794.331,0.536,0.436
0,794.356,0.538,0.436
0,794.373,0.536,0.436
0,794.374,0.538,0.436
0,794.374,0.538,0.438
0,794.395,0.538,0.44
0,794.397,0.538,0.438
0,794.41,0.536,0.438
0,794.416,0.538,0.438
0,794.417,0.538,0.44
0,794.427,0.536,0.44
0,794.43,0.534,0.44
0,794.437,0.536,0.44
0,794.462,0.536,0.442
0,794.472,0.538,0.442
0,794.493,0.54,0.442
0,794.494,0.54,0.444
0,794.527,0.542,0.444
0,794.533,0.54,0.444
0,794.534,0.542,0.444
0,794.547,0.54,0.444
0,794.567,0.54,0.446
0,794.57,0.54,0.448
0,794.573,0.54,0.45
0,794.618,0.54,0.448
0,794.636,0.54,0.446
0,794.652,0.538,0.446
0,794.67,0.54,0.446
0,794.672,0.542,0.446
0,794.675,0.54,0.446
0,794.676,0.542,0.446
0,794.689,0.542,0.448
0,794.697,0.544,0.448
0,794.702,0.544,0.446
0,794.725,0.546,0.446
0,794.742,0.548,0.446
0,794.745,0.548,0.444
0,794.751,0.546,0.444
0,794.755,0.546,0.442
0,794.793,0.546,0.44
0,794.801,0.546,0.438
0,794.818,0.546,0.436
0,794.859,0.546,0.438
0,794.876,0.546,0.44
0,794.887,0.546,0.442
0,794.888,0.544,0.442
0,794.894,0.546,0.442
0,794.896,0.548,0.442
0,794.896,0.546,0.442
0,794.902,0.546,0.444
0,794.918,0.544,0.444
0,794.939,0.546,0.444
0,794.948,0.548,0.444
0,794.949,0.55,0.444
0,794.956,0.55,0.442
0,794.959,0.548,0.442
0,794.965,0.546,0.442
0,794.974,0.546,0.444
0,795.002,0.548,0.444
0,795.015,0.546,0.444
0,795.054,0.546,0.446
0,795.071,0.546,0.444
0,795.073,0.544,0.444
0,795.08,0.544,0.446
0,795.088,0.542,0.446
0,795.097,0.54,0.446
0,795.118,0.542,0.446
0,795.118,0.542,0.448
0,795.125,0.542,0.446
0,795.129,0.54,0.446
0,795.151,0.54,0.444
0,795.166,0.542,0.444
0,795.173,0.54,0.444
0,795.174,0.54,0.446
0,795.177,0.542,0.446
0,795.177,0.544,0.446
0,795.191,0.544,0.444
0,795.191,0.544,0.446
0,795.193,0.544,0.448
0,795.211,0.544,0.45
0,795.224,0.544,0.448
0,795.231,0.544,0.446
0,795.268,0.542,0.446
0,795.273,0.54,0.446
0,795.294,0.538,0.446
0,795.294,0.538,0.448
0,795.305,0.536,0.448
0,795.317,0.534,0.448
0,795.346,0.532,0.448
0,795.351,0.532,0.45
0,795.385,0.532,0.448
0,795.386,0.534,0.448
0,795.393,0.536,0.448
0,795.395,0.536,0.446
0,795.405,0.538,0.446
0,795.411,0.54,0.446
0,795.416,0.538,0.446
0,795.418,0.538,0.448
0,795.429,0.54,0.448
0,795.438,0.54,0.446
0,795.46,0.542,0.446
0,795.481,0.544,0.446
0,795.498,0.544,0.444
0,795.547,0.544,0.446
0,795.555,0.546,0.446
0,795.567,0.546,0.448
0,795.569,0.548,0.448
0,795.575,0.55,0.448
0,795.585,0.55,0.446
0,795.609,0.55,0.448
0,795.611,0.55,0.446
0,795.623,0.55,0.448
0,795.626,0.552,0.448
0,795.629,0.552,0.446
0,795.645,0.552,0.444
0,795.645,0.554,0.444
0,795.645,0.554,0.446
0,795.682,0.554,0.444
0,795.699,0.554,0.442
0,795.71,0.554,0.444
0,795.72,0.552,0.444
0,795.721,0.55,0.444
0,795.724,0.55,0.442
0,795.736,0.55,0.444
0,795.742,0.552,0.444
0,795.751,0.554,0.444
0,795.761,0.554,0.442
0,795.765,0.556,0.442
0,795.766,0.556,0.444
0,795.775,0.554,0.444
0,795.775,0.554,0.442
0,795.8,0.552,0.442
0,795.804,0.552,0.444
0,795.806,0.554,0.444
0,795.823,0.554,0.446
0,795.828,0.552,0.446
0,795.832,0.554,0.446
0,795.843,0.554,0.444
0,795.853,0.552,0.444
0,795.856,0.554,0.444
0,795.867,0.554,0.446
0,795.872,0.554,0.444
0,795.874,0.552,0.444
0,795.876,0.55,0.444
0,795.878,0.55,0.442
0,795.897,0.548,0.442
0,795.902,0.548,0.44
0,795.926,0.55,0.44
0,795.926,0.55,0.442
0,795.974,0.552,0.442
0,795.976,0.552,0.44
0,795.986,0.552,0.442
0,795.992,0.554,0.442
0,795.995,0.556,0.442
0,796.001,0.556,0.44
0,796.001,0.556,0.438
0,796.003,0.554,0.438
0,796.003,0.554,0.436
0,796.009,0.554,0.438
0,796.012,0.554,0.436
0,796.014,0.556,0.436
0,796.019,0.556,0.434
0,796.024,0.554,0.434
0,796.025,0.552,0.434
0,796.04,0.552,0.436
0,796.052,0.55,0.436
0,796.058,0.55,0.434
0,796.07,0.55,0.436
0,796.08,0.55,0.434
0,796.097,0.55,0.436
0,796.113,0.552,0.436
0,796.128,0.55,0.436
0,796.129,0.552,0.436
0,796.134,0.552,0.438
0,796.137,0.55,0.438
0,796.142,0.55,0.436
0,796.144,0.55,0.438
0,796.152,0.552,0.438
0,796.176,0.554,0.438
0,796.185,0.554,0.44
0,796.194,0.554,0.438
0,796.2,0.552,0.438
0,796.234,0.552,0.436
0,796.242,0.552,0.434
0,796.258,0.552,0.436
0,796.26,0.55,0.436
0,796.263,0.552,0.436
0,796.276,0.552,0.434
0,796.292,0.55,0.434
0,796.308,0.55,0.436
0,796.316,0.55,0.438
0,796.316,0.55,0.436
0,796.327,0.548,0.436
0,796.334,0.55,0.436
0,796.335,0.55,0.434
0,796.337,0.55,0.432
0,796.349,0.548,0.432
0,796.357,0.548,0.43
0,796.358,0.548,0.432
0,796.359,0.546,0.432
0,796.36,0.548,0.432
0,796.381,0.548,0.434
0,796.383,0.548,0.436
0,796.384,0.55,0.436
0,796.386,0.55,0.434
0,796.404,0.55,0.432
0,796.421,0.55,0.434
0,796.422,0.55,0.436
0,796.44,0.552,0.436
0,796.441,0.554,0.436
0,796.455,0.554,0.438
0,796.46,0.556,0.438
0,796.467,0.556,0.436
0,796.475,0.556,0.434
0,796.479,0.554,0.434
0,796.517,0.554,0.432
0,796.517,0.556,0.432
0,796.52,0.556,0.43
0,796.521,0.554,0.43
0,796.522,0.554,0.432
0,796.536,0.556,0.432
0,796.538,0.558,0.432
0,796.546,0.56,0.432
0,796.55,0.558,0.432
0,796.551,0.558,0.43
0,796.553,0.56,0.43
0,796.566,0.562,0.43
0,796.576,0.564,0.43
0,796.579,0.564,0.428
0,796.594,0.564,0.426
0,796.597,0.566,0.426
0,796.606,0.566,0.428
0,796.61,0.566,0.43
0,796.611,0.564,0.43
0,796.614,0.564,0.428
0,796.618,0.564,0.43
0,796.618,0.566,0.43
0,796.619,0.566,0.432
0,796.643,0.566,0.434
0,796.648,0.566,0.436
0,796.65,0.568,0.436
0,796.658,0.57,0.436
0,796.672,0.57,0.438
0,796.694,0.568,0.438
0,796.704,0.568,0.44
0,796.743,0.566,0.44
0,796.751,0.566,0.442
0,796.752,0.566,0.444
0,796.768,0.566,0.442
0,796.771,0.564,0.442
0,796.775,0.562,0.442
0,796.782,0.564,0.442
0,796.851,0.566,0.442
0,796.86,0.564,0.442
0,796.891,0.566,0.442
0,796.902,0.564,0.442
0,796.91,0.564,0.44
0,796.927,0.562,0.44
0,796.929,0.562,0.438
0,796.964,0.564,0.438
0,796.975,0.564,0.44
0,796.994,0.566,0.44
0,797.015,0.564,0.44
0,797.018,0.564,0.438
0,797.032,0.564,0.436
0,797.037,0.562,0.436
0,797.059,0.562,0.438
0,797.068,0.562,0.436
0,797.074,0.56,0.436
0,797.083,0.558,0.436
0,797.086,0.558,0.438
0,797.091,0.56,0.438
0,797.098,0.558,0.438
0,797.105,0.558,0.44
0,797.113,0.56,0.44
0,797.121,0.558,0.44
0,797.122,0.56,0.44
0,797.123,0.562,0.44
0,797.129,0.56,0.44
0,797.151,0.562,0.44
0,797.157,0.56,0.44
0,797.18,0.56,0.442
0,797.226,0.558,0.442
0,797.229,0.558,0.44
0,797.232,0.56,0.44
0,797.232,0.56,0.442
0,797.234,0.56,0.444
0,797.236,0.56,0.446
0,797.263,0.56,0.448
0,797.265,0.562,0.448
0,797.266,0.56,0.448
0,797.267,0.562,0.448
0,797.281,0.562,0.446
0,797.3,0.562,0.444
0,797.301,0.56,0.444
0,797.307,0.558,0.444
0,797.321,0.556,0.444
0,797.335,0.558,0.444
0,797.344,0.558,0.442
0,797.356,0.558,0.444
0,797.362,0.556,0.444
0,797.367,0.556,0.442
0,797.38,0.556,0.444
0,797.382,0.558,0.444
0,797.389,0.556,0.444
0,797.392,0.554,0.444
0,797.398,0.552,0.444
0,797.409,0.552,0.442
0,797.409,0.552,0.44
0,797.414,0.552,0.442
0,797.415,0.552,0.444
0,797.416,0.55,0.444
0,797.417,0.55,0.442
0,797.446,0.55,0.44
0,797.449,0.55,0.438
0,797.461,0.55,0.436
0,797.464,0.55,0.438
0,797.518,0.55,0.44
0,797.528,0.552,0.44
0,797.531,0.55,0.44
0,797.536,0.55,0.438
0,797.537,0.55,0.436
0,797.542,0.55,0.434
0,797.546,0.548,0.434
0,797.547,0.55,0.434
0,797.568,0.552,0.434
0,797.572,0.554,0.434
0,797.608,0.552,0.434
0,797.612,0.55,0.434
0,797.63,0.548,0.434
0,797.635,0.548,0.436
0,797.638,0.546,0.436
0,797.647,0.546,0.438
0,797.67,0.544,0.438
0,797.671,0.544,0.436
0,797.672,0.542,0.436
0,797.678,0.544,0.436
0,797.683,0.544,0.434
0,797.692,0.542,0.434
0,797.707,0.54,0.434
0,797.721,0.538,0.434
0,797.722,0.536,0.434
0,797.751,0.536,0.432
0,797.758,0.536,0.434
0,797.758,0.534,0.434
0,797.779,0.534,0.436
0,797.813,0.536,0.436
0,797.831,0.538,0.436
0,797.853,0.54,0.436
0,797.859,0.54,0.438
0,797.862,0.54,0.44
0,797.871,0.538,0.44
0,797.881,0.54,0.44
0,797.881,0.542,0.44
0,797.922,0.542,0.442
0,797.948,0.544,0.442
0,797.956,0.542,0.442
0,797.962,0.54,0.442
0,797.97,0.54,0.444
0,797.974,0.542,0.444
0,797.987,0.54,0.444
0,798.005,0.542,0.444
0,798.006,0.54,0.444
0,798.01,0.538,0.444
0,798.01,0.536,0.444
0,798.035,0.534,0.444
0,798.038,0.536,0.444
0,798.04,0.536,0.442
0,798.045,0.536,0.44
0,798.05,0.536,0.438
0,798.051,0.534,0.438
0,798.054,0.534,0.44
0,798.057,0.536,0.44
0,798.069,0.538,0.44
0,798.069,0.538,0.438
0,798.083,0.538,0.44
0,798.085,0.536,0.44
0,798.091,0.534,0.44
0,798.104,0.534,0.438
0,798.133,0.534,0.44
0,798.141,0.536,0.44
0,798.177,0.534,0.44
0,798.224,0.534,0.442
0,798.234,0.536,0.442
0,798.251,0.534,0.442
0,798.258,0.536,0.442
0,798.263,0.534,0.442
0,798.264,0.536,0.442
0,798.289,0.538,0.442
0,798.309,0.54,0.442
0,798.316,0.54,0.444
0,798.332,0.538,0.444
0,798.337,0.538,0.446
0,798.337,0.54,0.446
0,798.345,0.538,0.446
0,798.352,0.538,0.444
0,798.374,0.538,0.446
0,798.385,0.538,0.448
0,798.389,0.54,0.448
0,798.402,0.54,0.45
0,798.405,0.54,0.448
0,798.406,0.54,0.446
0,798.417,0.538,0.446
0,798.42,0.536,0.446
0,798.437,0.534,0.446
0,798.452,0.536,0.446
0,798.456,0.534,0.446
0,798.466,0.534,0.448
0,798.468,0.534,0.446
0,798.49,0.532,0.446
0,798.494,0.534,0.446
0,798.499,0.532,0.446
0,798.501,0.532,0.444
0,798.501,0.53,0.444
0,798.504,0.532,0.444
0,798.504,0.532,0.446
0,798.52,0.53,0.446
0,798.53,0.53,0.444
0,798.533,0.532,0.444
0,798.543,0.534,0.444
0,798.558,0.532,0.444
0,798.569,0.534,0.444
0,798.579,0.532,0.444
0,798.583,0.532,0.442
0,798.593,0.532,0.44
0,798.608,0.53,0.44
0,798.609,0.53,0.442
0,798.614,0.532,0.442
0,798.62,0.532,0.444
0,798.624,0.532,0.442
0,798.645,0.532,0.444
0,798.646,0.53,0.444
0,798.655,0.528,0.444
0,798.66,0.53,0.444
0,798.67,0.53,0.442
0,798.674,0.532,0.442
0,798.68,0.534,0.442
0,798.698,0.536,0.442
0,798.702,0.538,0.442
0,798.706,0.536,0.442
0,798.707,0.536,0.444
0,798.71,0.536,0.442
0,798.713,0.538,0.442
0,798.731,0.538,0.44
0,798.732,0.54,0.44
0,798.734,0.542,0.44
0,798.741,0.542,0.438
0,798.759,0.542,0.436
0,798.779,0.54,0.436
0,798.788,0.54,0.434
0,798.8,0.54,0.436
0,798.818,0.54,0.438
0,798.852,0.538,0.438
0,798.866,0.54,0.438
0,798.869,0.542,0.438
0,798.906,0.542,0.436
0,798.912,0.542,0.434
0,798.922,0.54,0.434
0,798.97,0.54,0.432
0,798.98,0.538,0.432
0,798.99,0.54,0.432
0,799.028,0.538,0.432
0,799.042,0.538,0.434
0,799.069,0.54,0.434
0,799.074,0.54,0.436
0,799.086,0.54,0.434
0,799.104,0.54,0.436
0,799.107,0.54,0.438
0,799.112,0.538,0.438
0,799.116,0.54,0.438
0,799.116,0.542,0.438
0,799.128,0.542,0.436
0,799.13,0.542,0.438
0,799.132,0.544,0.438
0,799.147,0.544,0.44
0,799.149,0.542,0.44
0,799.154,0.54,0.44
0,799.159,0.54,0.442
0,799.177,0.54,0.444
0,799.184,0.542,0.444
0,799.192,0.54,0.444
0,799.201,0.542,0.444
0,799.203,0.54,0.444
0,799.222,0.54,0.442
0,799.225,0.54,0.444
0,799.239,0.54,0.446
0,799.246,0.538,0.446
0,799.25,0.536,0.446
0,799.254,0.534,0.446
0,799.256,0.532,0.446
0,799.277,0.534,0.446
0,799.348,0.534,0.444
0,799.354,0.534,0.442
0,799.358,0.534,0.444
0,799.369,0.534,0.442
0,799.37,0.536,0.442
0,799.376,0.536,0.44
0,799.388,0.534,0.44
0,799.408,0.534,0.438
0,799.413,0.534,0.44
0,799.422,0.532,0.44
0,799.425,0.532,0.438
0,799.429,0.532,0.436
0,799.432,0.53,0.436
0,799.448,0.53,0.434
0,799.466,0.532,0.434
0,799.48,0.53,0.434
0,799.481,0.53,0.432
0,799.481,0.53,0.43
0,799.483,0.528,0.43
0,799.485,0.526,0.43
0,799.491,0.528,0.43
0,799.492,0.53,0.43
0,799.493,0.53,0.432
0,799.495,0.528,0.432
0,799.502,0.528,0.434
0,799.509,0.528,0.436
0,799.511,0.53,0.436
0,799.514,0.532,0.436
0,799.514,0.532,0.434
0,799.519,0.53,0.434
0,799.531,0.53,0.432
0,799.542,0.53,0.434
0,799.56,0.528,0.434
0,799.561,0.528,0.432
0,799.566,0.53,0.432
0,799.584,0.53,0.43
0,799.592,0.532,0.43
0,799.599,0.53,0.43
0,799.61,0.53,0.432
0,799.615,0.528,0.432
0,799.616,0.528,0.434
0,799.625,0.528,0.436
0,799.63,0.526,0.436
0,799.662,0.526,0.438
0,799.68,0.524,0.438
0,799.697,0.524,0.44
0,799.7,0.524,0.438
0,799.705,0.526,0.438
0,799.709,0.526,0.44
0,799.709,0.526,0.438
0,799.724,0.528,0.438
0,799.733,0.53,0.438
0,799.736,0.53,0.436
0,799.74,0.528,0.436
0,799.741,0.528,0.438
0,799.745,0.528,0.436
0,799.748,0.53,0.436
0,799.749,0.53,0.438
0,799.751,0.532,0.438
0,799.757,0.534,0.438
0,799.757,0.534,0.44
0,799.777,0.536,0.44
0,799.788,0.536,0.442
0,799.828,0.536,0.44
0,799.846,0.538,0.44
0,799.851,0.538,0.442
0,799.869,0.538,0.44
0,799.883,0.54,0.44
0,799.893,0.54,0.438
0,799.911,0.54,0.44
0,799.912,0.542,0.44
0,799.919,0.542,0.442
0,799.949,0.542,0.444
0,799.955,0.544,0.444
0,799.962,0.544,0.446
0,799.999,0.542,0.446
0,800,0.542,0.448
0,800.005,0.542,0.45
0,800.008,0.544,0.45
0,800.014,0.542,0.45
0,800.03,0.542,0.452
0,800.04,0.542,0.45
0,800.046,0.544,0.45
0,800.053,0.544,0.452
0,800.082,0.546,0.452
0,800.086,0.546,0.45
0,800.113,0.548,0.45
0,800.114,0.546,0.45
0,800.126,0.544,0.45
0,800.128,0.544,0.448
0,800.144,0.546,0.448
0,800.146,0.548,0.448
0,800.168,0.548,0.45
0,800.19,0.546,0.45
0,800.191,0.548,0.45
0,800.194,0.55,0.45
0,800.217,0.552,0.45
0,800.232,0.552,0.448
0,800.243,0.552,0.45
0,800.246,0.552,0.452
0,800.269,0.552,0.454
0,800.271,0.554,0.454
0,800.272,0.554,0.452
0,800.273,0.554,0.454
0,800.277,0.554,0.456
0,800.288,0.556,0.456
0,800.296,0.556,0.454
0,800.319,0.558,0.454
0,800.324,0.558,0.456
0,800.326,0.56,0.456
0,800.396,0.56,0.454
0,800.405,0.558,0.454
0,800.415,0.558,0.456
0,800.416,0.56,0.456
0,800.422,0.558,0.456
0,800.431,0.558,0.454
0,800.441,0.56,0.454
0,800.445,0.56,0.452
0,800.482,0.558,0.452
0,800.485,0.558,0.454
0,800.493,0.56,0.454
0,800.496,0.56,0.452
0,800.506,0.56,0.454
0,800.534,0.562,0.454
0,800.552,0.562,0.452
0,800.564,0.564,0.452
0,800.588,0.562,0.452
0,800.593,0.564,0.452
0,800.594,0.564,0.45
0,800.597,0.564,0.448
0,800.6,0.562,0.448
0,800.609,0.56,0.448
0,800.615,0.558,0.448
0,800.617,0.56,0.448
0,800.623,0.558,0.448
0,800.636,0.556,0.448
0,800.64,0.556,0.446
0,800.646,0.556,0.448
0,800.648,0.554,0.448
0,800.651,0.552,0.448
0,800.658,0.554,0.448
0,800.679,0.552,0.448
0,800.681,0.55,0.448
0,800.686,0.55,0.446
0,800.715,0.548,0.446
0,800.717,0.548,0.448
0,800.725,0.546,0.448
0,800.734,0.548,0.448
0,800.758,0.548,0.45
0,800.766,0.55,0.45
0,800.774,0.55,0.452
0,800.776,0.552,0.452
0,800.791,0.554,0.452
0,800.803,0.554,0.454
0,800.804,0.554,0.456
0,800.823,0.556,0.456
0,800.831,0.556,0.458
0,800.831,0.556,0.456
0,800.841,0.558,0.456
0,800.842,0.556,0.456
0,800.858,0.554,0.456
0,800.89,0.554,0.458
0,800.903,0.554,0.46
0,800.904,0.554,0.458
0,800.91,0.556,0.458
0,800.918,0.558,0.458
0,800.918,0.56,0.458
0,800.921,0.562,0.458
0,800.928,0.56,0.458
0,800.931,0.56,0.456
0,800.932,0.558,0.456
0,800.942,0.56,0.456
0,800.971,0.558,0.456
0,800.972,0.558,0.458
0,800.973,0.56,0.458
0,800.975,0.56,0.46
0,800.976,0.558,0.46
0,800.98,0.558,0.458
0,800.99,0.56,0.458
0,800.997,0.558,0.458
0,801.007,0.558,0.456
0,801.007,0.56,0.456
0,801.017,0.56,0.458
0,801.018,0.56,0.46
0,801.03,0.56,0.458
0,801.046,0.558,0.458
0,801.087,0.56,0.458
0,801.103,0.558,0.458
0,801.141,0.558,0.46
0,801.142,0.556,0.46
0,801.144,0.554,0.46
0,801.159,0.554,0.462
0,801.16,0.554,0.464
0,801.162,0.552,0.464
0,801.163,0.554,0.464
0,801.164,0.552,0.464
0,801.183,0.55,0.464
0,801.21,0.552,0.464
0,801.219,0.554,0.464
0,801.228,0.554,0.466
0,801.234,0.556,0.466
0,801.248,0.558,0.466
0,801.254,0.56,0.466
0,801.255,0.56,0.468
0,801.26,0.562,0.468
0,801.262,0.562,0.466
0,801.262,0.564,0.466
0,801.265,0.562,0.466
0,801.277,0.564,0.466
0,801.293,0.564,0.464
0,801.323,0.562,0.464
0,801.337,0.562,0.466
0,801.339,0.562,0.464
0,801.376,0.56,0.464
0,801.379,0.558,0.464
0,801.382,0.558,0.462
0,801.395,0.556,0.462
0,801.398,0.558,0.462
0,801.4,0.56,0.462
0,801.418,0.558,0.462
0,801.422,0.556,0.462
0,801.428,0.556,0.46
0,801.432,0.556,0.458
0,801.454,0.556,0.46
0,801.456,0.556,0.462
0,801.463,0.558,0.462
0,801.471,0.558,0.464
0,801.474,0.556,0.464
0,801.523,0.556,0.462
0,801.53,0.558,0.462
0,801.536,0.56,0.462
0,801.538,0.558,0.462
0,801.539,0.556,0.462
0,801.544,0.556,0.46
0,801.553,0.556,0.462
0,801.568,0.554,0.462
0,801.568,0.556,0.462
0,801.572,0.558,0.462
0,801.582,0.558,0.46
0,801.585,0.56,0.46
0,801.598,0.562,0.46
0,801.604,0.562,0.462
0,801.618,0.56,0.462
0,801.618,0.56,0.464
0,801.625,0.558,0.464
0,801.625,0.56,0.464
0,801.636,0.56,0.462
0,801.641,0.56,0.464
0,801.647,0.56,0.462
0,801.668,0.56,0.46
0,801.672,0.56,0.462
0,801.678,0.562,0.462
0,801.681,0.56,0.462
0,801.702,0.562,0.462
0,801.716,0.562,0.464
0,801.727,0.564,0.464
0,801.737,0.562,0.464
0,801.738,0.564,0.464
0,801.744,0.566,0.464
