Temps,A,B
687.6,0.5,0.5
687.7,0.5,0.5
687.8,0.5,0.5
687.9,0.5,0.5
688,0.5,0.5
688.1,0.5,0.5
688.2,0.5,0.5
688.3,0.5,0.5
688.4,0.5,0.5
688.5,0.5,0.5
688.6,0.5,0.5
688.7,0.5,0.5
688.8,0.5,0.5
688.9,0.5,0.5
689,0.5,0.5
689.1,0.5,0.5
689.2,0.5,0.5
689.3,0.5,0.5
689.4,0.5,0.5
689.5,0.5,0.5
689.6,0.5,0.5
689.7,0.5,0.5
689.8,0.5,0.5
689.9,0.5,0.5
690,0.5,0.5
690.1,0.5,0.5
690.2,0.5,0.5
690.3,0.5,0.5
690.4,0.5,0.5
690.5,0.5,0.5
690.6,0.5,0.5
690.7,0.5,0.5
690.8,0.5,0.5
690.9,0.5,0.5
691,0.5,0.5
691.1,0.5,0.5
691.2,0.5,0.5
691.3,0.5,0.5
691.4,0.5,0.5
691.5,0.5,0.5
691.6,0.5,0.5
691.7,0.5,0.5
691.8,0.5,0.5
691.9,0.5,0.5
692,0.5,0.5
692.1,0.5,0.5
692.2,0.5,0.5
692.3,0.5,0.5
692.4,0.5,0.5
692.5,0.5,0.5
692.6,0.5,0.5
692.7,0.5,0.5
692.8,0.5,0.5
692.9,0.5,0.5
693,0.5,0.5
693.1,0.5,0.5
693.2,0.5,0.5
693.3,0.5,0.5
693.4,0.5,0.5
693.5,0.5,0.5
693.6,0.5,0.5
693.7,0.5,0.5
693.8,0.5,0.5
693.9,0.5,0.5
694,0.5,0.5
694.1,0.5,0.5
694.2,0.5,0.5
694.3,0.5,0.5
694.4,0.5,0.5
694.5,0.5,0.5
694.6,0.5,0.5
694.7,0.5,0.5
694.8,0.5,0.5
694.9,0.5,0.5
695,0.5,0.5
695.1,0.5,0.5
695.2,0.5,0.5
695.3,0.5,0.5
695.4,0.5,0.5
695.5,0.5,0.5
695.6,0.5,0.5
695.7,0.5,0.5
695.8,0.5,0.5
695.9,0.5,0.5
696,0.5,0.5
696.1,0.5,0.5
696.2,0.5,0.5
696.3,0.5,0.5
696.4,0.5,0.5
696.5,0.5,0.5
696.6,0.5,0.5
696.7,0.5,0.5
696.8,0.5,0.5
696.9,0.5,0.5
697,0.5,0.5
697.1,0.5,0.5
697.2,0.5,0.5
697.3,0.5,0.5
697.4,0.5,0.5
697.5,0.5,0.5
697.6,0.5,0.5
697.7,0.5,0.5
697.8,0.5,0.5
697.9,0.5,0.5
698,0.5,0.5
698.1,0.5,0.5
698.2,0.5,0.5
698.3,0.5,0.5
698.4,0.5,0.5
698.5,0.5,0.5
698.6,0.5,0.5
698.7,0.5,0.5
698.8,0.5,0.5
698.9,0.5,0.5
699,0.5,0.5
699.1,0.5,0.5
699.2,0.5,0.5
699.3,0.5,0.5
699.4,0.5,0.5
699.5,0.5,0.5
699.6,0.5,0.5
699.7,0.5,0.5
699.8,0.5,0.5
699.9,0.5,0.5
700,0.5,0.5
700.1,0.5,0.5
700.2,0.5,0.5
700.3,0.5,0.5
700.4,0.5,0.5
700.5,0.5,0.5
700.6,0.5,0.5
700.7,0.5,0.5
700.8,0.5,0.5
700.9,0.5,0.5
701,0.5,0.5
701.1,0.5,0.5
701.2,0.5,0.5
701.3,0.5,0.5
701.4,0.5,0.5
701.5,0.5,0.5
701.6,0.5,0.5
701.7,0.5,0.5
701.8,0.5,0.5
701.9,0.5,0.5
702,0.5,0.5
702.1,0.5,0.5
702.2,0.5,0.5
702.3,0.5,0.5
702.4,0.5,0.5
702.5,0.5,0.5
702.6,0.5,0.5
702.7,0.5,0.5
702.8,0.5,0.5
702.9,0.5,0.5
703,0.5,0.5
703.1,0.5,0.5
703.2,0.5,0.5
703.3,0.5,0.5
703.4,0.5,0.5
703.5,0.5,0.5
703.6,0.5,0.5
703.7,0.5,0.5
703.8,0.5,0.5
703.9,0.5,0.5
704,0.5,0.5
704.1,0.5,0.5
704.2,0.5,0.5
704.3,0.5,0.5
704.4,0.5,0.5
704.5,0.5,0.5
704.6,0.5,0.5
704.7,0.5,0.5
704.8,0.5,0.5
704.9,0.5,0.5
705,0.5,0.5
705.1,0.5,0.5
705.2,0.5,0.5
705.3,0.5,0.5
705.4,0.5,0.5
705.5,0.5,0.5
705.6,0.5,0.5
705.7,0.5,0.5
705.8,0.5,0.5
705.9,0.5,0.5
706,0.5,0.5
706.1,0.5,0.5
706.2,0.5,0.5
706.3,0.5,0.5
706.4,0.5,0.5
706.5,0.5,0.5
706.6,0.5,0.5
706.7,0.5,0.5
706.8,0.5,0.5
706.9,0.5,0.5
707,0.5,0.5
707.1,0.5,0.5
707.2,0.5,0.5
707.3,0.5,0.5
707.4,0.5,0.5
707.5,0.5,0.5
707.6,0.5,0.5
707.7,0.5,0.5
707.8,0.5,0.5
707.9,0.5,0.5
708,0.5,0.5
708.1,0.5,0.5
708.2,0.5,0.5
708.3,0.5,0.5
708.4,0.5,0.5
708.5,0.5,0.5
708.6,0.5,0.5
708.7,0.5,0.5
708.8,0.5,0.5
708.9,0.5,0.5
709,0.5,0.5
709.1,0.5,0.5
709.2,0.5,0.5
709.3,0.5,0.5
709.4,0.5,0.5
709.5,0.5,0.5
709.6,0.5,0.5
709.7,0.5,0.5
709.8,0.5,0.5
709.9,0.5,0.5
710,0.5,0.5
710.1,0.5,0.5
710.2,0.5,0.5
710.3,0.5,0.5
710.4,0.5,0.5
710.5,0.5,0.5
710.6,0.5,0.5
710.7,0.5,0.5
710.8,0.5,0.5
710.9,0.5,0.5
711,0.5,0.5
711.1,0.5,0.5
711.2,0.5,0.5
711.3,0.5,0.5
711.4,0.5,0.5
711.5,0.5,0.5
711.6,0.5,0.5
711.7,0.5,0.5
711.8,0.5,0.5
711.9,0.5,0.5
712,0.5,0.5
712.1,0.5,0.5
712.2,0.5,0.5
712.3,0.5,0.5
712.4,0.5,0.5
712.5,0.5,0.5
712.6,0.5,0.5
712.7,0.5,0.5
712.8,0.5,0.5
712.9,0.5,0.5
713,0.5,0.5
713.1,0.5,0.5
713.2,0.5,0.5
713.3,0.5,0.5
713.4,0.5,0.5
713.5,0.5,0.5
713.6,0.5,0.5
713.7,0.5,0.5
713.8,0.5,0.5
713.9,0.5,0.5
714,0.5,0.5
714.1,0.5,0.5
714.2,0.5,0.5
714.3,0.5,0.5
714.4,0.5,0.5
714.5,0.5,0.5
714.6,0.5,0.5
714.7,0.5,0.5
714.8,0.5,0.5
714.9,0.5,0.5
715,0.5,0.5
715.1,0.5,0.5
715.2,0.5,0.5
715.3,0.5,0.5
715.4,0.5,0.5
715.5,0.5,0.5
715.6,0.5,0.5
715.7,0.5,0.5
715.8,0.5,0.5
715.9,0.5,0.5
716,0.5,0.5
716.1,0.5,0.5
716.2,0.5,0.5
716.3,0.5,0.5
716.4,0.5,0.5
716.5,0.5,0.5
716.6,0.5,0.5
716.7,0.5,0.5
716.8,0.5,0.5
716.9,0.5,0.5
717,0.5,0.5
717.1,0.5,0.5
717.2,0.5,0.5
717.3,0.5,0.5
717.4,0.5,0.5
717.5,0.5,0.5
717.6,0.5,0.5
717.7,0.5,0.5
717.8,0.5,0.5
717.9,0.5,0.5
718,0.5,0.5
718.1,0.5,0.5
718.2,0.5,0.5
718.3,0.5,0.5
718.4,0.5,0.5
718.5,0.5,0.5
718.6,0.5,0.5
718.7,0.5,0.5
718.8,0.5,0.5
718.9,0.5,0.5
719,0.5,0.5
719.1,0.5,0.5
719.2,0.5,0.5
719.3,0.5,0.5
719.4,0.5,0.5
719.5,0.5,0.5
719.6,0.5,0.5
719.7,0.5,0.5
719.8,0.5,0.5
719.9,0.5,0.5
720,0.5,0.5
720.1,0.5,0.5
720.2,0.5,0.5
720.3,0.5,0.5
720.4,0.5,0.5
720.5,0.5,0.5
720.6,0.5,0.5
720.7,0.5,0.5
720.8,0.5,0.5
720.9,0.5,0.5
721,0.5,0.5
721.1,0.5,0.5
721.2,0.5,0.5
721.3,0.5,0.5
721.4,0.5,0.5
721.5,0.5,0.5
721.6,0.5,0.5
721.7,0.5,0.5
721.8,0.5,0.5
721.9,0.5,0.5
722,0.5,0.5
722.1,0.5,0.5
722.2,0.5,0.5
722.3,0.5,0.5
722.4,0.5,0.5
722.5,0.5,0.5
722.6,0.5,0.5
722.7,0.5,0.5
722.8,0.5,0.5
722.9,0.5,0.5
723,0.5,0.5
723.1,0.5,0.5
723.2,0.5,0.5
723.3,0.5,0.5
723.4,0.5,0.5
723.5,0.5,0.5
723.6,0.5,0.5
723.7,0.5,0.5
723.8,0.5,0.5
723.9,0.5,0.5
724,0.5,0.5
724.1,0.5,0.5
724.2,0.5,0.5
724.3,0.5,0.5
724.4,0.5,0.5
724.5,0.5,0.5
724.6,0.5,0.5
724.7,0.5,0.5
724.8,0.5,0.5
724.9,0.5,0.5
725,0.5,0.5
725.1,0.5,0.5
725.2,0.5,0.5
725.3,0.5,0.5
725.4,0.5,0.5
725.5,0.5,0.5
725.6,0.5,0.5
725.7,0.5,0.5
725.8,0.5,0.5
725.9,0.5,0.5
726,0.5,0.5
726.1,0.5,0.5
726.2,0.5,0.5
726.3,0.5,0.5
726.4,0.5,0.5
726.5,0.5,0.5
726.6,0.5,0.5
726.7,0.5,0.5
726.8,0.5,0.5
726.9,0.5,0.5
727,0.5,0.5
727.1,0.5,0.5
727.2,0.5,0.5
727.3,0.5,0.5
727.4,0.5,0.5
727.5,0.5,0.5
727.6,0.5,0.5
727.7,0.5,0.5
727.8,0.5,0.5
727.9,0.5,0.5
728,0.5,0.5
728.1,0.5,0.5
728.2,0.5,0.5
728.3,0.5,0.5
728.4,0.5,0.5
728.5,0.5,0.5
728.6,0.5,0.5
728.7,0.5,0.5
728.8,0.5,0.5
728.9,0.5,0.5
729,0.5,0.5
729.1,0.5,0.5
729.2,0.5,0.5
729.3,0.5,0.5
729.4,0.5,0.5
729.5,0.5,0.5
729.6,0.5,0.5
729.7,0.5,0.5
729.8,0.5,0.5
729.9,0.5,0.5
730,0.5,0.5
730.1,0.5,0.5
730.2,0.5,0.5
730.3,0.5,0.5
730.4,0.5,0.5
730.5,0.5,0.5
730.6,0.5,0.5
730.7,0.5,0.5
730.8,0.5,0.5
730.9,0.5,0.5
731,0.5,0.5
731.1,0.5,0.5
731.2,0.5,0.5
731.3,0.5,0.5
731.4,0.5,0.5
731.5,0.5,0.5
731.6,0.5,0.5
731.7,0.5,0.5
731.8,0.5,0.5
731.9,0.5,0.5
732,0.5,0.5
732.1,0.5,0.5
732.2,0.5,0.5
732.3,0.5,0.5
732.4,0.5,0.5
732.5,0.5,0.5
732.6,0.5,0.5
732.7,0.5,0.5
732.8,0.5,0.5
732.9,0.5,0.5
733,0.5,0.5
733.1,0.5,0.5
733.2,0.5,0.5
733.3,0.5,0.5
733.4,0.5,0.5
733.5,0.5,0.5
733.6,0.5,0.5
733.7,0.5,0.5
733.8,0.5,0.5
733.9,0.5,0.5
734,0.5,0.5
734.1,0.5,0.5
734.2,0.5,0.5
734.3,0.5,0.5
734.4,0.5,0.5
734.5,0.5,0.5
734.6,0.5,0.5
734.7,0.5,0.5
734.8,0.5,0.5
734.9,0.5,0.5
735,0.5,0.5
735.1,0.5,0.5
735.2,0.5,0.5
735.3,0.5,0.5
735.4,0.5,0.5
735.5,0.5,0.5
735.6,0.5,0.5
735.7,0.5,0.5
735.8,0.5,0.5
735.9,0.5,0.5
736,0.5,0.5
736.1,0.5,0.5
736.2,0.5,0.5
736.3,0.5,0.5
736.4,0.5,0.5
736.5,0.5,0.5
736.6,0.5,0.5
736.7,0.5,0.5
736.8,0.5,0.5
736.9,0.5,0.5
737,0.5,0.5
737.1,0.5,0.5
737.2,0.5,0.5
737.3,0.5,0.5
737.4,0.5,0.5
737.5,0.5,0.5
737.6,0.5,0.5
737.7,0.5,0.5
737.8,0.5,0.5
737.9,0.5,0.5
738,0.5,0.5
738.1,0.5,0.5
738.2,0.5,0.5
738.3,0.5,0.5
738.4,0.5,0.5
738.5,0.5,0.5
738.6,0.5,0.5
738.7,0.5,0.5
738.8,0.5,0.5
738.9,0.5,0.5
739,0.5,0.5
739.1,0.5,0.5
739.2,0.5,0.5
739.3,0.5,0.5
739.4,0.5,0.5
739.5,0.5,0.5
739.6,0.5,0.5
739.7,0.5,0.5
739.8,0.5,0.5
739.9,0.5,0.5
740,0.5,0.5
740.1,0.5,0.5
740.2,0.5,0.5
740.3,0.5,0.5
740.4,0.5,0.5
740.5,0.5,0.5
740.6,0.5,0.5
740.7,0.5,0.5
740.8,0.5,0.5
740.9,0.5,0.5
741,0.5,0.5
741.1,0.5,0.5
741.2,0.5,0.5
741.3,0.5,0.5
741.4,0.5,0.5
741.5,0.5,0.5
741.6,0.5,0.5
741.7,0.5,0.5
741.8,0.5,0.5
741.9,0.5,0.5
742,0.5,0.5
742.1,0.5,0.5
742.2,0.5,0.5
742.3,0.5,0.5
742.4,0.5,0.5
742.5,0.5,0.5
742.6,0.5,0.5
742.7,0.5,0.5
742.8,0.5,0.5
742.9,0.5,0.5
743,0.5,0.5
743.1,0.5,0.5
743.2,0.5,0.5
743.3,0.5,0.5
743.4,0.5,0.5
743.5,0.5,0.5
743.6,0.5,0.5
743.7,0.5,0.5
743.8,0.5,0.5
743.9,0.5,0.5
744,0.5,0.5
744.1,0.5,0.5
744.2,0.5,0.5
744.3,0.5,0.5
744.4,0.5,0.5
744.5,0.5,0.5
744.6,0.5,0.5
744.7,0.5,0.5
744.8,0.5,0.5
744.9,0.5,0.5
745,0.5,0.5
745.1,0.5,0.5
745.2,0.5,0.5
745.3,0.5,0.5
745.4,0.5,0.5
745.5,0.5,0.5
745.6,0.5,0.5
745.7,0.5,0.5
745.8,0.5,0.5
745.9,0.5,0.5
746,0.5,0.5
746.1,0.5,0.5
746.2,0.5,0.5
746.3,0.5,0.5
746.4,0.5,0.5
746.5,0.5,0.5
746.6,0.5,0.5
746.7,0.5,0.5
746.8,0.5,0.5
746.9,0.5,0.5
747,0.5,0.5
747.1,0.5,0.5
747.2,0.5,0.5
747.3,0.5,0.5
747.4,0.5,0.5
747.5,0.5,0.5
747.6,0.5,0.5
747.7,0.5,0.5
747.8,0.5,0.5
747.9,0.5,0.5
748,0.5,0.5
748.1,0.5,0.5
748.2,0.5,0.5
748.3,0.5,0.5
748.4,0.5,0.5
748.5,0.5,0.5
748.6,0.5,0.5
748.7,0.5,0.5
748.8,0.5,0.5
748.9,0.5,0.5
749,0.5,0.5
749.1,0.5,0.5
749.2,0.5,0.5
749.3,0.5,0.5
749.4,0.5,0.5
749.5,0.5,0.5
749.6,0.5,0.5
749.7,0.5,0.5
749.8,0.5,0.5
749.9,0.5,0.5
750,0.5,0.5
750.1,0.5,0.5
750.2,0.5,0.5
750.3,0.5,0.5
750.4,0.5,0.5
750.5,0.5,0.5
750.6,0.5,0.5
750.7,0.5,0.5
750.8,0.5,0.5
750.9,0.5,0.5
751,0.5,0.5
751.1,0.5,0.5
751.2,0.5,0.5
751.3,0.5,0.5
751.4,0.5,0.5
751.5,0.5,0.5
751.6,0.5,0.5
751.7,0.5,0.5
751.8,0.5,0.5
751.9,0.5,0.5
752,0.5,0.5
752.1,0.5,0.5
752.2,0.5,0.5
752.3,0.5,0.5
752.4,0.5,0.5
752.5,0.5,0.5
752.6,0.5,0.5
752.7,0.5,0.5
752.8,0.5,0.5
752.9,0.5,0.5
753,0.5,0.5
753.1,0.5,0.5
753.2,0.5,0.5
753.3,0.5,0.5
753.4,0.5,0.5
753.5,0.5,0.5
753.6,0.5,0.5
753.7,0.5,0.5
753.8,0.5,0.5
753.9,0.5,0.5
754,0.5,0.5
754.1,0.5,0.5
754.2,0.5,0.5
754.3,0.5,0.5
754.4,0.5,0.5
754.5,0.5,0.5
754.6,0.5,0.5
754.7,0.5,0.5
754.8,0.5,0.5
754.9,0.5,0.5
755,0.5,0.5
755.1,0.5,0.5
755.2,0.5,0.5
755.3,0.5,0.5
755.4,0.5,0.5
755.5,0.5,0.5
755.6,0.5,0.5
755.7,0.5,0.5
755.8,0.5,0.5
755.9,0.5,0.5
756,0.5,0.5
756.1,0.5,0.5
756.2,0.5,0.5
756.3,0.5,0.5
756.4,0.5,0.5
756.5,0.5,0.5
756.6,0.5,0.5
756.7,0.5,0.5
756.8,0.5,0.5
756.9,0.5,0.5
757,0.5,0.5
757.1,0.5,0.5
757.2,0.5,0.5
757.3,0.5,0.5
757.4,0.5,0.5
757.5,0.5,0.5
757.6,0.5,0.5
757.7,0.5,0.5
757.8,0.5,0.5
757.9,0.5,0.5
758,0.5,0.5
758.1,0.5,0.5
758.2,0.5,0.5
758.3,0.5,0.5
758.4,0.5,0.5
758.5,0.5,0.5
758.6,0.5,0.5
758.7,0.5,0.5
758.8,0.5,0.5
758.9,0.5,0.5
759,0.5,0.5
759.1,0.5,0.5
759.2,0.5,0.5
759.3,0.5,0.5
759.4,0.5,0.5
759.5,0.5,0.5
759.6,0.5,0.5
759.7,0.5,0.5
759.8,0.5,0.5
759.9,0.5,0.5
760,0.5,0.5
760.1,0.5,0.5
760.2,0.5,0.5
760.3,0.5,0.5
760.4,0.5,0.5
760.5,0.5,0.5
760.6,0.5,0.5
760.7,0.5,0.5
760.8,0.5,0.5
760.9,0.5,0.5
761,0.5,0.5
761.1,0.5,0.5
761.2,0.5,0.5
761.3,0.5,0.5
761.4,0.5,0.5
761.5,0.5,0.5
761.6,0.5,0.5
761.7,0.5,0.5
761.8,0.5,0.5
761.9,0.5,0.5
762,0.5,0.5
762.1,0.5,0.5
762.2,0.5,0.5
762.3,0.5,0.5
762.4,0.5,0.5
762.5,0.5,0.5
762.6,0.5,0.5
762.7,0.5,0.5
762.8,0.5,0.5
762.9,0.5,0.5
763,0.5,0.5
763.1,0.5,0.5
763.2,0.5,0.5
763.3,0.5,0.5
763.4,0.5,0.5
763.5,0.5,0.5
763.6,0.5,0.5
763.7,0.5,0.5
763.8,0.5,0.5
763.9,0.5,0.5
764,0.5,0.5
764.1,0.5,0.5
764.2,0.5,0.5
764.3,0.5,0.5
764.4,0.5,0.5
764.5,0.5,0.5
764.6,0.5,0.5
764.7,0.5,0.5
764.8,0.5,0.5
764.9,0.5,0.5
765,0.5,0.5
765.1,0.5,0.5
765.2,0.5,0.5
765.3,0.5,0.5
765.4,0.5,0.5
765.5,0.5,0.5
765.6,0.5,0.5
765.7,0.5,0.5
765.8,0.5,0.5
765.9,0.5,0.5
766,0.5,0.5
766.1,0.5,0.5
766.2,0.5,0.5
766.3,0.5,0.5
766.4,0.5,0.5
766.5,0.5,0.5
766.6,0.5,0.5
766.7,0.5,0.5
766.8,0.5,0.5
766.9,0.5,0.5
767,0.5,0.5
767.1,0.5,0.5
767.2,0.5,0.5
767.3,0.5,0.5
767.4,0.5,0.5
767.5,0.5,0.5
767.6,0.5,0.5
767.7,0.5,0.5
767.8,0.5,0.5
767.9,0.5,0.5
768,0.5,0.5
768.1,0.5,0.5
768.2,0.5,0.5
768.3,0.5,0.5
768.4,0.5,0.5
768.5,0.5,0.5
768.6,0.5,0.5
768.7,0.5,0.5
768.8,0.5,0.5
768.9,0.5,0.5
769,0.5,0.5
769.1,0.5,0.5
769.2,0.5,0.5
769.3,0.5,0.5
769.4,0.5,0.5
769.5,0.5,0.5
769.6,0.5,0.5
769.7,0.5,0.5
769.8,0.5,0.5
769.9,0.5,0.5
770,0.5,0.5
770.1,0.5,0.5
770.2,0.5,0.5
770.3,0.5,0.5
770.4,0.5,0.5
770.5,0.5,0.5
770.6,0.5,0.5
770.7,0.5,0.5
770.8,0.5,0.5
770.9,0.5,0.5
771,0.5,0.5
771.1,0.5,0.5
771.2,0.5,0.5
771.3,0.5,0.5
771.4,0.5,0.5
771.5,0.5,0.5
771.6,0.5,0.5
771.7,0.5,0.5
771.8,0.5,0.5
771.9,0.5,0.5
772,0.5,0.5
772.1,0.5,0.5
772.2,0.5,0.5
772.3,0.5,0.5
772.4,0.5,0.5
772.5,0.5,0.5
772.6,0.5,0.5
772.7,0.5,0.5
772.8,0.5,0.5
772.9,0.5,0.5
773,0.5,0.5
773.1,0.5,0.5
773.2,0.5,0.5
773.3,0.5,0.5
773.4,0.5,0.5
773.5,0.5,0.5
773.6,0.5,0.5
773.7,0.5,0.5
773.8,0.5,0.5
773.9,0.5,0.5
774,0.5,0.5
774.1,0.5,0.5
774.2,0.5,0.5
774.3,0.5,0.5
774.4,0.5,0.5
774.5,0.5,0.5
774.6,0.5,0.5
774.7,0.5,0.5
774.8,0.5,0.5
774.9,0.5,0.5
775,0.5,0.5
775.1,0.5,0.5
775.2,0.5,0.5
775.3,0.5,0.5
775.4,0.5,0.5
775.5,0.5,0.5
775.6,0.5,0.5
775.7,0.5,0.5
775.8,0.5,0.5
775.9,0.5,0.5
776,0.5,0.5
776.1,0.5,0.5
776.2,0.5,0.5
776.3,0.5,0.5
776.4,0.5,0.5
776.5,0.5,0.5
776.6,0.5,0.5
776.7,0.5,0.5
776.8,0.5,0.5
776.9,0.5,0.5
777,0.5,0.5
777.1,0.5,0.5
777.2,0.5,0.5
777.3,0.5,0.5
777.4,0.5,0.5
777.5,0.5,0.5
777.6,0.5,0.5
777.7,0.5,0.5
777.8,0.5,0.5
777.9,0.5,0.5
778,0.5,0.5
778.1,0.5,0.5
778.2,0.5,0.5
778.3,0.5,0.5
778.4,0.5,0.5
778.5,0.5,0.5
778.6,0.5,0.5
778.7,0.5,0.5
778.8,0.5,0.5
778.9,0.5,0.5
779,0.5,0.5
779.1,0.5,0.5
779.2,0.5,0.5
779.3,0.5,0.5
779.4,0.5,0.5
779.5,0.5,0.5
779.6,0.5,0.5
779.7,0.5,0.5
779.8,0.5,0.5
779.9,0.5,0.5
780,0.5,0.5
780.1,0.5,0.5
780.2,0.5,0.5
780.3,0.5,0.5
780.4,0.5,0.5
780.5,0.5,0.5
780.6,0.5,0.5
780.7,0.5,0.5
780.8,0.5,0.5
780.9,0.5,0.5
781,0.5,0.5
781.1,0.5,0.5
781.2,0.5,0.5
781.3,0.5,0.5
781.4,0.5,0.5
781.5,0.5,0.5
781.6,0.5,0.5
781.7,0.5,0.5
781.8,0.5,0.5
781.9,0.5,0.5
782,0.5,0.5
782.1,0.5,0.5
782.2,0.5,0.5
782.3,0.5,0.5
782.4,0.5,0.5
782.5,0.5,0.5
782.6,0.5,0.5
782.7,0.5,0.5
782.8,0.5,0.5
782.9,0.5,0.5
783,0.5,0.5
783.1,0.5,0.5
783.2,0.5,0.5
783.3,0.5,0.5
783.4,0.5,0.5
783.5,0.5,0.5
783.6,0.5,0.5
783.7,0.5,0.5
783.8,0.5,0.5
783.9,0.5,0.5
784,0.5,0.5
784.1,0.5,0.5
784.2,0.5,0.5
784.3,0.5,0.5
784.4,0.5,0.5
784.5,0.5,0.5
784.6,0.5,0.5
784.7,0.5,0.5
784.8,0.5,0.5
784.9,0.5,0.5
785,0.5,0.5
785.1,0.5,0.5
785.2,0.5,0.5
785.3,0.5,0.5
785.4,0.5,0.5
785.5,0.5,0.5
785.6,0.5,0.5
785.7,0.5,0.5
785.8,0.5,0.5
785.9,0.5,0.5
786,0.5,0.5
786.1,0.5,0.5
786.2,0.5,0.5
786.3,0.5,0.5
786.4,0.5,0.5
786.5,0.5,0.5
786.6,0.5,0.5
786.7,0.5,0.5
786.8,0.5,0.5
786.9,0.5,0.5
787,0.5,0.5
787.1,0.5,0.5
787.2,0.5,0.5
787.3,0.5,0.5
787.4,0.5,0.5
787.5,0.5,0.5
787.6,0.5,0.5
787.7,0.5,0.5
787.8,0.5,0.5
787.9,0.5,0.5
788,0.5,0.5
788.1,0.5,0.5
788.2,0.5,0.5
788.3,0.5,0.5
788.4,0.5,0.5
788.5,0.5,0.5
788.6,0.5,0.5
788.7,0.5,0.5
788.8,0.5,0.5
788.9,0.5,0.5
789,0.5,0.5
789.1,0.5,0.5
789.2,0.5,0.5
789.3,0.5,0.5
789.4,0.5,0.5
789.5,0.5,0.5
789.6,0.5,0.5
789.7,0.5,0.5
789.8,0.5,0.5
789.9,0.5,0.5
790,0.5,0.5
790.1,0.5,0.5
790.2,0.5,0.5
790.3,0.5,0.5
790.4,0.5,0.5
790.5,0.5,0.5
790.6,0.5,0.5
790.7,0.5,0.5
790.8,0.5,0.5
790.9,0.5,0.5
791,0.5,0.5
791.1,0.5,0.5
791.2,0.5,0.5
791.3,0.5,0.5
791.4,0.5,0.5
791.5,0.5,0.5
791.6,0.5,0.5
791.7,0.5,0.5
791.8,0.5,0.5
791.9,0.5,0.5
792,0.5,0.5
792.1,0.5,0.5
792.2,0.5,0.5
792.3,0.5,0.5
792.4,0.5,0.5
792.5,0.5,0.5
792.6,0.5,0.5
792.7,0.5,0.5
792.8,0.5,0.5
792.9,0.5,0.5
793,0.5,0.5
793.1,0.5,0.5
793.2,0.5,0.5
793.3,0.5,0.5
793.4,0.5,0.5
793.5,0.5,0.5
793.6,0.5,0.5
793.7,0.5,0.5
793.8,0.5,0.5
793.9,0.5,0.5
794,0.5,0.5
794.1,0.5,0.5
794.2,0.5,0.5
794.3,0.5,0.5
794.4,0.5,0.5
794.5,0.5,0.5
794.6,0.5,0.5
794.7,0.5,0.5
794.8,0.5,0.5
794.9,0.5,0.5
795,0.5,0.5
795.1,0.5,0.5
795.2,0.5,0.5
795.3,0.5,0.5
795.4,0.5,0.5
795.5,0.5,0.5
795.6,0.5,0.5
795.7,0.5,0.5
795.8,0.5,0.5
795.9,0.5,0.5
796,0.5,0.5
796.1,0.5,0.5
796.2,0.5,0.5
796.3,0.5,0.5
796.4,0.5,0.5
796.5,0.5,0.5
796.6,0.5,0.5
796.7,0.5,0.5
796.8,0.5,0.5
796.9,0.5,0.5
797,0.5,0.5
797.1,0.5,0.5
797.2,0.5,0.5
797.3,0.5,0.5
797.4,0.5,0.5
797.5,0.5,0.5
797.6,0.5,0.5
797.7,0.5,0.5
797.8,0.5,0.5
797.9,0.5,0.5
798,0.5,0.5
798.1,0.5,0.5
798.2,0.5,0.5
798.3,0.5,0.5
798.4,0.5,0.5
798.5,0.5,0.5
798.6,0.5,0.5
798.7,0.5,0.5
798.8,0.5,0.5
798.9,0.5,0.5
799,0.5,0.5
799.1,0.5,0.5
799.2,0.5,0.5
799.3,0.5,0.5
799.4,0.5,0.5
799.5,0.5,0.5
799.6,0.5,0.5
799.7,0.5,0.5
799.8,0.5,0.5
799.9,0.5,0.5
800,0.5,0.5
800.1,0.5,0.5
800.2,0.5,0.5
800.3,0.5,0.5
800.4,0.5,0.5
800.5,0.5,0.5
800.6,0.5,0.5
800.7,0.5,0.5
800.8,0.5,0.5
800.9,0.5,0.5
801,0.5,0.5
801.1,0.5,0.5
801.2,0.5,0.5
801.3,0.5,0.5
801.4,0.5,0.5
801.5,0.5,0.5
801.6,0.5,0.5
801.7,0.5,0.5
801.8,0.5,0.5
801.9,0.5,0.5
802,0.5,0.5
802.1,0.5,0.5
802.2,0.5,0.5
802.3,0.5,0.5
802.4,0.5,0.5
802.5,0.5,0.5
802.6,0.5,0.5
802.7,0.5,0.5
802.8,0.5,0.5
802.9,0.5,0.5
803,0.5,0.5
803.1,0.5,0.5
803.2,0.5,0.5
803.3,0.5,0.5
803.4,0.5,0.5
803.5,0.5,0.5
803.6,0.5,0.5
803.7,0.5,0.5
803.8,0.5,0.5
803.9,0.5,0.5
804,0.5,0.5
804.1,0.5,0.5
804.2,0.5,0.5
804.3,0.5,0.5
804.4,0.5,0.5
804.5,0.5,0.5
804.6,0.5,0.5
804.7,0.5,0.5
804.8,0.5,0.5
804.9,0.5,0.5
805,0.5,0.5
805.1,0.5,0.5
805.2,0.5,0.5
805.3,0.5,0.5
805.4,0.5,0.5
805.5,0.5,0.5
805.6,0.5,0.5
805.7,0.5,0.5
805.8,0.5,0.5
805.9,0.5,0.5
806,0.5,0.5
